,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
36,运维,上海·黄浦·南京东路, ,河北雅基新能源科技有限公司,新能源,100-299人,7千-1.2万,中专/中技, ,经验不限
37,运维,上海·徐汇·虹梅路,运维工程师（本科/计算机相关专业/学信网可查）,河南中杭信息科技有限公司,100-299人,民营,7千-9千,本科, ,1-3年
38,运维,上海·闵行·江川路, ,山东易聘英才企业管理有限公司,20-99人,民营,6千-9千,大专, ,1-3年
39,运维,上海·金山·漕泾,环保在线监测设备运维,政一环保科技(上海)有限公司,20-99人,民营,8千-1万,中专/中技, ,1-3年
40,运维,上海·南京东路,工务运维（轨道、路桥、线路结构维护）, ,20-99人,事业单位,8千-1万,大专, ,经验不限
41,运维,上海·小东门,系统运维工程师 (MJ002288),上海东证期货有限公司,500-999人,国企,8千-1.6万,本科, ,经验不限
42,运维,上海·普陀·长征, , ,20-99人,上市公司,150-200/天,学历不限, ,经验不限
43,运维,上海·徐汇·虹梅路,驻场运维工程师, ,100-299人,上市公司,7千-1.2万,大专, ,1-3年
44,运维,上海·浦东·康桥, ,南京星邺汇捷网络科技有限公司,300-499人,民营,6千-8千,本科, ,无经验
45,运维,上海·浦东·洋泾,系统运维技术员,上海文华财经资讯股份有限公司,300-499人,股份制企业,9千-1.1万·15薪,本科, ,经验不限
46,运维,上海·静安·南京西路,测试运维工程师,数智范式会展(上海)有限公司,会议/展览,20-99人,8千-1.2万,本科, ,3-5年
47,运维,上海·静安·彭浦新村, ,上海枂特环保科技有限公司,20-99人,民营,1万-1.3万,大专, ,1-3年
48,运维,上海·徐汇·徐家汇,运维工程师（朝九晚五.五险一金.包食宿.双休）,福州云集巨人数字科技有限公司,电子商务,20-99人,8千-1.3万·13薪,本科, ,经验不限
49,运维,上海·浦东·张江,新能源换电站运维/上2休1/五险一金+餐补,河南瀚能新能源科技有限公司,新能源汽车,20-99人,5千-7千,高中, ,经验不限
50,运维,上海·静安·大宁路,开发运维实习生,上海九州智慧医学影像研究院,在线医疗,20-99人,100-150/天,本科, ,无经验
51,运维,上海·奉贤·金汇,运维工程师（上海+包住）,上海科泽智慧环境科技有限公司,300-499人,民营,6千-8千,学历不限, ,经验不限
52,运维,上海·闵行·七宝,新能源换电站运维/上2休1/五险一金+餐补,河南瀚能新能源科技有限公司,新能源汽车,20-99人,5千-7千,高中, ,经验不限
53,运维,上海·黄浦·南京东路, ,津鑫(天津)电力科学研究有限公司,20-99人,其它,9千-1.2万,中专/中技, ,经验不限
54,运维,上海·黄浦·五里桥,rpa运维工程师,郑州海奥软件科技有限公司,100-299人,民营,8千-1.3万,本科, ,1-3年
55,运维,上海·黄浦·打浦桥,团队和谐： IT运维工程师,河南辉腾科贸有限公司,100-299人,民营,8千-1.5万,大专, ,经验不限
56,运维,上海·松江·小昆山, ,华源安诺(天津)科技有限公司,20-99人,民营,6千-8千,大专, ,经验不限
57,运维,上海·浦东·陆家嘴,运维工程师（2024届）, ,500-999人,民营,6千-8千,本科, ,经验不限
58,运维,上海·浦东·南汇新城, ,联想云领(成都)科技有限公司,1000-9999人,民营,7千-8千,大专, ,1-3年
59,运维,上海·虹口·北外滩,运维开发工程师, ,1000-9999人,股份制企业,8千-1.5万·13薪,本科, ,1-3年
60,运维,上海·南桥,水、气在线设备运维工程师,上海逸清环境科技发展有限公司,20-99人,其它,6千-8千,大专, ,1-3年
61,运维,上海·静安·彭浦,运维工程师（浦东、嘉定、宝山）,上海科泽智慧环境科技有限公司,300-499人,民营,6千-7千,大专, ,1-3年
62,运维,上海·长宁·新泾,终端运维工程师, ,1000-9999人,外商独资,1万-1.5万,本科, ,1-3年
63,运维,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-3万·14薪,本科, ,经验不限
64,运维,上海·浦东·康桥,运维服务工程师(2024校招）, ,1000-9999人,上市公司,6千-1万,本科, ,经验不限
65,运维,上海·南京东路,机电设备运维, ,20-99人,事业单位,8千-1万,大专, ,经验不限
66,运维,上海·虹口·北外滩,系统运维工程师,上海益中亘泰(集团)股份有限公司,10000人以上,民营,8千-1.1万·14薪,本科, ,无经验
67,运维,上海·宝山·庙行, , ,1000-9999人,上市公司,6千-7千,中专/中技, ,经验不限
68,运维,上海·长宁·天山路, , ,20-99人,民营,110-120/天,本科, ,无经验
69,运维,上海·杨浦·五角场,运维工程师,上海叁昶文化科技有限公司,20-99人,民营,4千-7千,大专, ,经验不限
70,运维,上海·长宁·虹桥,it技术支持/运维技术支持,上海慧之昀软件有限公司,IT服务,20-99人,6千-7千,大专, ,经验不限
71,运维,上海·浦东·唐镇, , ,1000-9999人,上市公司,8千-1.2万,大专, ,经验不限
72,运维,上海·闵行·华漕,IDC机房运维值班员,华源安诺(天津)科技有限公司,20-99人,民营,6千-8千,大专, ,1-3年
73,运维,上海·徐汇·虹梅路, ,银雁科技服务集团,10000人以上,民营,7千-9千,大专, ,1-3年
74,运维,上海·黄浦·南京东路,运维工程师,福建广佳创科技有限公司,20-99人,股份制企业,8千-1.2万·13薪,本科, ,经验不限
75,运维,上海·松江·广富林,运维专员, ,10000人以上,国企,5千-8千·13薪,大专, ,1-3年
76,运维,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科, ,经验不限
77,运维,上海·浦东·陆家嘴, , ,1000-9999人,上市公司,1千-2千,本科, ,3-5年
78,运维,上海·黄浦·南京东路,SAP APO运维工程师/SAP APO顾问,大连弗斯特高新人才发展管理有限公司,100-299人,民营,1.9万-2.5万·13薪,大专, ,3-5年
79,运维,上海·浦东·洋泾,系统运维工程师,上海文华财经资讯股份有限公司,300-499人,股份制企业,1.1万-1.4万·15薪,本科, ,经验不限
80,运维,上海·浦东·南汇新城,国企招中控室动力系统运维员-上海,中智河南经济技术合作有限公司,20-99人,国企,7千-8千,大专, ,经验不限
81,运维,上海·浦东·陆家嘴,运维工程师（2024届）, ,500-999人,民营,7千-8千,本科, ,无经验
82,运维,上海·闵行·梅陇, ,成都克宁械自动化设备有限公司,100-299人,合资,8千-1万·13薪,大专, ,1-3年
83,运维,上海·黄浦·南京东路, ,河北朝日光电科技有限公司,100-299人,股份制企业,6千-7千,大专, ,经验不限
84,运维,上海·青浦·华新, ,卓阳能源集团有限公司,100-299人,合资,100-150/天,本科, ,无经验
85,运维,上海·黄浦·南京东路,信息系统运维专员,上海慧铂信息技术有限公司,300-499人,民营,5千-8千,大专, ,经验不限
86,运维,上海·宝山·大场,环保在线监测运维工程师,上海知著环保科技有限公司,20人以下,民营,1万-1.5万,大专, ,1-3年
87,运维,上海·嘉定·徐行,运维值班员,北京光环金网科技有限公司,100-299人,其它,6千-9千,中专/中技, ,经验不限
88,运维,上海·嘉定·江桥,IDC运维工程师,上海共启网络科技有限公司,20-99人,民营,6千-8千·13薪,大专, ,1-3年
89,运维,上海·长宁·江苏路,系统运维工程师, ,1000-9999人,外商独资,1.2万-1.5万,本科, ,3-5年
90,运维,上海·闵行·新虹, , ,100-299人,民营,5千-6千,中专/中技, ,经验不限
91,运维,上海·浦东·陆家嘴, , ,500-999人,股份制企业,8千-1.2万,大专, ,经验不限
92,运维,上海·金山·亭林,工程运维实习生, ,1000-9999人,合资,150-200/天,大专, ,无经验
93,运维,上海·松江·车墩,IT运维,北京星众互联科技有限公司,20人以下,民营,4千-7千,大专, ,1-3年
94,运维,上海·杨浦·五角场, ,上海比孚信息科技有限公司,100-299人,民营,8千-1.3万,本科, ,3-5年
95,运维,上海·普陀·曹杨新村,硬件运维,上海祥虹信息技术有限公司,20-99人,民营,6千-8千,大专, ,经验不限
96,运维,上海·浦东·金桥,桌面运维工程师,大湛机电系统工程(上海)有限公司,网络/信息安全,20-99人,5千-8千,大专, ,1-3年
97,运维,上海·普陀·长征, , ,20-99人,上市公司,5千-8千,大专, ,经验不限
98,运维,上海·宝山·大场,运维开发工程师(兼职）,湖南珊瑚信息技术有限公司,100-299人,民营,8千-9千,本科, ,3-5年
99,运维,上海·浦东·周浦,信息化运维专员, ,100-299人,股份制企业,5千-8千,本科, ,经验不限
100,运维,上海·浦东·南汇新城, , ,500-999人,股份制企业,8千-1.3万,大专, ,1-3年
101,运维,上海·浦东·陆家嘴, ,南京国瑞能源科技有限公司,100-299人,民营,7千-9千·13薪,本科, ,1-3年
102,运维,上海·长宁·新华路,IT桌面运维工程师,大宇宙商业服务(苏州)有限公司,300-499人,外商独资,6千-8千·13薪,大专, ,1-3年
103,运维,上海·浦东·金桥,初级运维工程师（统本+电面）, ,10000人以上,民营,7千-1.1万,本科, ,1-3年
104,运维,上海·闵行·虹桥,客户成功专员（软件运维）, ,20-99人,民营,9千-1.5万,本科, ,1-3年
105,运维,上海·长宁·新泾,安全运维工程师,武汉景行英才人力资源服务有限公司,100-299人,民营,1万-1.1万·14薪,大专, ,1-3年
106,运维,上海·浦东·泥城, ,中航凯迈(上海)红外科技有限公司洛阳分公司,船舶/航空/航天/火车制造,100-299人,6千-8千·15薪,大专, ,经验不限
107,运维,上海·浦东·唐镇,机房运维工程师, ,1000-9999人,上市公司,6千-9千,大专, ,经验不限
108,运维,上海·浦东·张江, ,张江超艺,20-99人,合资,5千-7千,大专, ,1-3年
109,运维,上海·徐汇·枫林路,桌面运维工程师, ,300-499人,合资,6千-7千,大专, ,1-3年
110,运维,上海·杨浦·五角场,运维及维护工程师, ,300-499人,上市公司,6千-9千,大专, ,1-3年
111,运维,上海·闵行·七宝,运维工程师（闵行机房）,上海讯杰科技有限公司,20-99人,民营,5千-8千,大专, ,1-3年
112,运维,上海·静安·彭浦,常规项目实施运维,江苏三江天地科技发展有限公司,20-99人,民营,9千-1.3万,大专, ,3-5年
113,运维,上海·徐汇·虹梅路,桌面运维硬件支撑工程师,胜通和科技有限公司广州分公司,10000人以上,国企,8千-1万,大专, ,经验不限
114,运维,上海·闵行·虹桥,运维工程师（上海）,河南中杭信息科技有限公司,100-299人,民营,6千-9千,本科, ,1-3年
115,运维,上海·闵行·浦江,环保水质运维工程师,上海艾晟特环保科技股份有限公司,20-99人,民营,6千-1万,大专, ,1-3年
116,运维,上海·浦东·洋泾,运维专员,南京争锋信息科技有限公司,20-99人,合资,7千-1.2万,本科, ,经验不限
117,运维,上海·松江·石湖荡,数智化运维工程师, ,10000人以上,股份制企业,面议,本科, ,3-5年
118,运维,上海·徐汇·湖南路,IT·运维工程师(146535)餐补交通费 日语必须,上海艾杰飞人才管理咨询有限公司,100-299人,外商独资,1万-1.8万,大专, ,3-5年
119,运维,上海·徐汇·虹梅路, ,广东英才直聘企业管理有限公司,人力资源服务,20人以下,3万-5万,大专, ,1-3年
120,运维,上海·崇明·长兴,烟气在线运维工程师（实习可以转正）,上海境安环境检测技术有限公司,20-99人,民营,5千-8千,大专, ,经验不限
121,运维,上海·徐汇·虹梅路,驻场支持工程师, ,100-299人,上市公司,7千-1.2万,大专, ,1-3年
122,运维,上海·浦东·陆家嘴, ,四川锦蓉川吉科技有限公司,100-299人,民营,8千-1.2万,大专, ,1-3年
123,运维,上海·浦东·川沙新,运维部门助理,上海富楷电器有限公司,300-499人,民营,5千-7千,大专, ,1-3年
124,运维,上海·金山·漕泾,行政/人事/仓管/运维/财务,政一环保科技(上海)有限公司,20-99人,民营,6千-8千,大专, ,1-3年
125,运维,上海·长宁·新泾,it软件工程师/运维工程师,长春捷翼汽车零部件有限公司,1000-9999人,民营,1.3万-1.5万,学历不限, ,经验不限
126,运维,上海·浦东·金桥,软件产品运维,维世致新(上海)智能技术有限公司,20-99人,合资,4千-6千·13薪,大专, ,1-3年
127,运维,上海·黄浦·半淞园路,机房运维工程师（做二休二）,上海天正软件有限公司,100-299人,民营,6千-7千,大专, ,经验不限
128,运维,上海·浦东·唐镇, , ,500-999人,合资,1.5万-1.7万,本科, ,3-5年
129,运维,上海·浦东·洋泾,在线运维数据审核师,上海清煜环保科技有限公司,20-99人,合资,6千-1.2万,大专, ,3-5年
130,运维,上海·松江·洞泾,基础环境（派遣）,银联数据服务有限公司,1000-9999人,国企,8千-1.3万,本科, ,1-3年
131,运维,上海·黄浦·外滩, ,成都迈思信息技术有限公司,1000-9999人,民营,8千-9千,本科, ,3-5年
132,运维,上海·浦东·张江, , ,500-999人,上市公司,8千-1.2万,大专, ,3-5年
133,运维,上海·虹口·北外滩,系统运维（现场面试 驻场 应届生 英语读写）,上海信息人才服务有限公司,100-299人,国企,9千-1.4万,本科, ,经验不限
134,运维,上海·黄浦·外滩, ,成都迈思信息技术有限公司,1000-9999人,民营,9千-1万,本科, ,3-5年
135,运维,上海·浦东·陆家嘴, , ,10000人以上,外商独资,9千-1.1万,大专, ,经验不限
136,运维,上海·浦东·唐镇,运行监控岗 (MJ000454),通联支付,1000-9999人,股份制企业,1万-1.5万·13薪,本科, ,经验不限
137,运维,上海,计算机桌面运维工程师,上海虹圣网络科技发展有限公司,20-99人,民营,5千-7千,大专, ,1年以下
138,运维,上海·浦东·祝桥, ,上海博霖实业发展有限公司,1000-9999人,民营,7千-8千·14薪,大专, ,1-3年
139,运维,上海·闵行·虹桥,上门运维工程师,北京航英在线科技有限公司,100-299人,股份制企业,5千-8千,学历不限, ,经验不限
140,运维,上海·徐汇·漕河泾,devops运维开发工程师,凯捷中国,10000人以上,外商独资,1.5万-2万·13薪,本科, ,经验不限
141,运维,上海·徐汇·虹梅路, , ,10000人以上,民营,9千-1万,大专, ,1-3年
142,运维,上海·虹口·北外滩,售后技术支持/IT运维,上海派络软件科技有限公司,20-99人,民营,7千-8千·13薪,大专, ,1-3年
143,运维,上海·宝山·庙行,IDC机房运维值班员,华源安诺(天津)科技有限公司,20-99人,民营,6千-8千,大专, ,1-3年
144,运维,上海·黄浦·五里桥,桌面运维工程师,北京华伟恒远信息系统技术有限公司,20-99人,民营,7千-1.2万,大专, ,5-10年
145,运维,上海·虹口·曲阳路,上海运维工程师,沈阳嘉越电力科技有限公司,100-299人,民营,8千-1.5万,本科, ,1-3年
146,运维,上海·浦东·张江,应用运维工程师（数据中心项目）,交银企业管理服务(上海)有限公司,1000-9999人,国企,1万-1.5万,本科, ,经验不限
147,运维,上海·长宁·新泾,初级运维开发工程师/ Junior DevOps Engineer, ,100-299人,外商独资,8千-1.2万·13薪,本科, ,1-3年
148,运维,上海·普陀·长征,idc机房运维工程师,河南中杭信息科技有限公司,100-299人,民营,5千-7千,大专, ,1-3年
149,运维,上海·浦东·南汇新城, , ,500-999人,股份制企业,8千-1.3万,大专, ,1-3年
150,运维,上海·普陀·长寿路, ,山东威银智能科技有限公司,人工智能,20-99人,8千-1.1万,本科, ,1-3年
151,运维,上海·徐汇·虹梅路, , ,1000-9999人,上市公司,9千-1万,大专, ,1-3年
152,运维,上海·徐汇,helpdesk桌面运维（只招实习生）,安华理达企业管理咨询(广州)有限公司,100-299人,港澳台公司,140-160/天,大专, ,无经验
153,运维,上海·浦东·曹路,TI运维工程师,上海宇量昇科技有限公司,电子/半导体/集成电路,300-499人,1万-1.8万,本科, ,经验不限
154,运维,上海·浦东·高东,基础设施运维工程师, ,1000-9999人,上市公司,9千-1.1万,大专, ,3-5年
155,运维,上海·长宁·虹桥,桌面运维工程师, ,20-99人,上市公司,7千-9千,大专, ,1-3年
156,运维,上海·徐汇·虹梅路,IT技术支持（本科/计算机相关专业/学信网可查）,河南中杭信息科技有限公司,100-299人,民营,7千-9千,本科, ,1-3年
157,运维,上海·松江·中山,运维专员,上海国能化学监测仪表有限公司,20-99人,民营,5千-8千,大专, ,1-3年
158,运维,上海·虹口·北外滩,系统运维工程师,上海信息人才服务有限公司,100-299人,国企,8千-1万,本科, ,经验不限
159,运维,上海·徐汇·虹梅路,运维顾问,有启(上海)信息科技有限公司,1000-9999人,民营,7千-9千,大专, ,1-3年
160,运维,上海·黄浦·打浦桥, ,凯捷中国,10000人以上,外商独资,7千-8千·13薪,本科, ,无经验
161,运维,上海·浦东·金桥,系统安全运维工程师,武汉景行英才人力资源服务有限公司,100-299人,民营,1万-1.6万,大专, ,经验不限
162,运维,上海·浦东·曹路, ,上海励汇企业管理咨询有限公司,500-999人,民营,1.3万-1.4万·13薪,大专, ,经验不限
163,运维,上海·浦东·周浦,idc机房运维工程师,北京金道天成信息系统服务有限公司,1000-9999人,合资,7千-1万,大专, ,3-5年
164,运维,上海·浦东·花木,驻场运维工程师, ,20-99人,上市公司,7千-9千,大专, ,1-3年
165,运维,上海·黄浦·半淞园路,大数据运维工程师, ,100-299人,股份制企业,8千-1.5万,本科, ,1-3年
166,运维,上海·浦东·唐镇,驻场运维工程师（上海）, ,1000-9999人,上市公司,8千-1.6万·13薪,本科, ,经验不限
167,运维,上海·长宁·虹桥,系统安全运维,武汉景行英才人力资源服务有限公司,100-299人,民营,6千-1.1万,本科, ,1-3年
168,运维,上海·浦东·陆家嘴,项目维护工程师-上海市,北京清大高科系统控制有限公司,100-299人,民营,8千-1.6万·13薪,本科, ,经验不限
169,运维,上海·浦东·金桥, ,外企德科,1000-9999人,合资,1.8万-3.5万·14薪,本科, ,经验不限
170,运维,上海·宝山·大场,运维开发工程师,湖南珊瑚信息技术有限公司,100-299人,民营,8千-1.2万,本科, ,3-5年
171,运维,上海·金山·石化,空气站运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-8千,大专, ,1-3年
172,运维,上海·徐汇·华泾, ,上海科锐派信息科技有限公司,20人以下,合资,7千-8千,大专, ,经验不限
173,运维,上海·徐汇·漕河泾,桌面运维实习生,上海中智项目外包咨询服务有限公司,1000-9999人,国企,140-150/天,大专, ,无经验
174,运维,上海·宝山·庙行, ,北京五一深度信息技术有限公司,100-299人,民营,6千-8千,大专, ,1-3年
175,运维,上海·松江·方松, ,上海科锐派信息科技有限公司,20人以下,合资,6千-8千,大专, ,经验不限
176,运维,上海·松江·小昆山,网络运维(J10061),伟本智能机电（上海）股份有限公司,300-499人,合资,8千-1万,本科, ,1-3年
177,运维,上海·黄浦·淮海中路,技术运维人员,吉布达伟士物流(中国)有限公司,100-299人,外商独资,8千-1.5万,大专, ,1-3年
178,运维,上海·虹口·北外滩, ,上海瑞忻智能科技有限公司,20-99人,民营,7千-1万,中专/中技, ,1-3年
179,运维,上海·浦东·张江,应用运维工程师,萨孚凯信息系统(无锡)有限公司,100-299人,外商独资,1.3万-1.5万·13薪,大专, ,3-5年
180,运维,上海·浦东·陆家嘴,总行-信息科技部实习生,国泰世华银行(中国)有限公司,300-499人,港澳台公司,150-200/天,本科, ,无经验
181,运维,上海·徐汇·龙华, ,顶尖传诚,100-299人,民营,1.2万-1.7万,大专, ,3-5年
182,运维,上海·浦东·张江,Linux运维工程师/IT运维工程师,美国Selleck生物科技有限公司,500-999人,合资,1万-1.5万·13薪,大专, ,1-3年
183,运维,上海·徐汇·天平路,驻场运维工程师,北京大数元科技发展有限公司,500-999人,民营,8千-1.5万,大专, ,3-5年
184,运维,上海·浦东·唐镇,运行监控,银联数据服务有限公司,1000-9999人,国企,8千-1.3万,本科, ,1-3年
185,运维,上海·浦东·曹路,it运维工程师,上海宇量昇科技有限公司,电子/半导体/集成电路,300-499人,9千-1.5万,本科, ,经验不限
186,运维,上海·浦东·金桥,运维工程师（上海）,南京争锋信息科技有限公司,20-99人,合资,8千-1.5万,本科, ,经验不限
187,运维,上海·静安·天目西路,运维开发工程师（PLM系统）-英语面试,大连思泰克科技有限公司,100-299人,外商独资,1.9万-2.8万·13薪,大专, ,5-10年
188,运维,上海·杨浦·新江湾城, ,深圳舟航信息科技有限公司,20-99人,股份制企业,5千-7千,大专, ,1-3年
189,运维,上海·青浦·华新,运维工程师, ,10000人以上,上市公司,7千-9千,大专, ,1-3年
190,运维,上海·黄浦·小东门,监控运维工程师, ,1000-9999人,上市公司,6千-8千·13薪,大专, ,3-5年
191,运维,上海·杨浦·新江湾城,数据库维护/系统运维（大型互联网总部）,上海共启网络科技有限公司,20-99人,民营,6千-1万,大专, ,1-3年
192,运维,上海·普陀·长寿路,运维工程师（光伏电站）,中建材新能源工程有限公司, , ,8千-1.5万·14薪,大专, ,5-10年
193,运维,上海·浦东·上钢新村,运维主管,东方汇金期货有限公司,100-299人,民营,6千-1.2万,大专, ,1-3年
194,运维,上海·浦东·陆家嘴,it桌面运维工程师（基金公司驻场+不内卷）,上海锐赢,20-99人,民营,8千-1.5万,本科, ,5-10年
195,运维,上海·嘉定·安亭,桌面运维工程师,上海觉际网络科技有限公司,20人以下,民营,5千-7千,大专, ,1-3年
196,运维,上海·浦东·陆家嘴,运维工程师（2025届）, ,500-999人,民营,120-200/天,本科, ,无经验
197,运维,上海·浦东·高桥, ,北京亚康万玮信息技术股份有限公司,1000-9999人,民营,4千-6千,大专, ,1-3年
198,运维,上海·黄浦·老西门,桌面运维工程师,艾万哲信息技术(大连)有限公司,300-499人,股份制企业,6千-7千·13薪,大专, ,1-3年
199,运维,上海·浦东·上钢新村,系统运维工程师,上海威联信息技术有限公司,100-299人,民营,9千-1.1万,本科, ,3-5年
200,运维,上海·嘉定·徐行, ,北京亚康万玮信息技术股份有限公司,1000-9999人,民营,5千-7千,大专, ,1-3年
201,运维,上海·虹口·四川北路,网络运维工程师,上海齐高通信实业有限公司,20-99人,民营,9千-1.5万,大专, ,经验不限
202,运维,上海·浦东·陆家嘴, ,上海德慧信息技术有限公司,100-299人,民营,8千-1.3万·13薪,本科, ,1-3年
203,运维,上海·浦东·唐镇,云平台运维工程师, ,1000-9999人,上市公司,1.5万-2.3万·13薪,大专, ,3-5年
204,运维,上海·杨浦·五角场,变电运维站长,上海冲佳电力工程安装有限公司,100-299人,民营,8千-1.5万,学历不限, ,经验不限
205,运维,上海·黄浦·外滩, ,成都迈思信息技术有限公司,1000-9999人,民营,8千-1万,本科, ,3-5年
206,运维,上海·浦东·金桥,运维工程师【上海】, ,20-99人,股份制企业,8千-1.2万·13薪,本科, ,3-5年
207,运维,上海·浦东·唐镇,运维开发岗, ,100-299人,上市公司,1万-1.2万,本科, ,1-3年
208,运维,上海·杨浦·定海路, , ,10000人以上,国企,5千-8千,大专, ,无经验
209,运维,上海·浦东·高行,机房运维管理员, ,500-999人,民营,6千-8千,中专/中技, ,1-3年
210,运维,上海·崇明·长兴,在线监测设备运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-1.2万,大专, ,3-5年
211,运维,上海·浦东·张江, ,郑州百思特软件科技有限公司,100-299人,民营,1万-1.6万,本科, ,5-10年
212,运维,上海·浦东·曹路, ,上海励汇企业管理咨询有限公司,500-999人,民营,1.3万-1.6万,大专, ,1年以下
213,运维,上海·浦东, ,北京普华恒信技术服务有限公司,100-299人,其它,6千-7千,大专, ,1-3年
214,运维,上海·浦东·张江,OA运维开发工程师,萨孚凯信息系统(无锡)有限公司,100-299人,外商独资,1.3万-1.6万·13薪,大专, ,3-5年
215,运维,上海·长宁·程家桥,技术支持工程师（充电桩硬件运维）, ,500-999人,港澳台公司,8千-1.2万,本科, ,1-3年
216,运维,上海·闵行·浦江,商务运维专员,上海粹涟资产管理有限公司河南分公司,300-499人,民营,7千-8千,大专, ,1-3年
217,运维,上海·宝山·杨行,初级运维工程师,口袋云,100-299人,民营,1万-1.5万,本科, ,1-3年
218,运维,上海·浦东·唐镇,机房运维工程师, ,1000-9999人,民营,8千-1.2万,本科, ,3-5年
