Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
11,产品经理,上海·闵行·新虹,产品经理（国际保险系统）,上海微创软件股份有限公司,10000人以上,合资,2.1万-2.2万,本科,无要求,3-5年,252000.0,264000.0
12,产品经理,上海·青浦·重固,B端产品经理 (MJ001201),其他,10000人以上,上市公司,1.5万-2.5万·13薪,本科,无要求,3-5年,195000.0,325000.0
13,产品经理,上海·闵行·颛桥,储能产品经理,其他,1000-9999人,民营,1.5万-3万·16薪,本科,无要求,5-10年,240000.0,480000.0
14,产品经理,上海·浦东·金桥,产品经理（DMS产品）,上海微创软件股份有限公司,10000人以上,合资,2.6万-3万,本科,无要求,3-5年,312000.0,360000.0
15,产品经理,上海·青浦·重固,产品经理-客服方向 (MJ001941),其他,10000人以上,上市公司,1.5万-2万·13薪,本科,无要求,1-3年,195000.0,260000.0
16,产品经理,上海·闵行·颛桥,海外产品经理,其他,1000-9999人,民营,1.5万-2.5万·15薪,本科,无要求,5-10年,225000.0,375000.0
17,产品经理,上海·浦东·金桥,产品经理（OEM D2C CRM ）,上海微创软件股份有限公司,10000人以上,合资,2.2万-2.8万,本科,无要求,3-5年,264000.0,336000.0
18,产品经理,上海·青浦·重固,产品经理-CRM客户经营方向 (MJ002113),其他,10000人以上,上市公司,2万-3.5万·13薪,本科,无要求,5-10年,260000.0,455000.0
19,产品经理,上海·徐汇·虹梅路,数字化敏捷应用部产品经理,其他,10000人以上,合资,2万-3.5万,本科,无要求,5-10年,240000.0,420000.0
20,产品经理,上海·静安·彭浦,产品经理,其他,1000-9999人,外商独资,1.2万-2.4万·15薪,本科,无要求,1-3年,180000.0,360000.0
21,产品经理,上海·青浦·重固,产品经理-运营成本方向 (MJ001923),其他,10000人以上,上市公司,2万-3万·13薪,本科,无要求,3-5年,260000.0,390000.0
22,产品经理,上海·徐汇·虹梅路,数字化敏捷应用部产品经理 (MJ000692),其他,10000人以上,合资,2.5万-4万,本科,无要求,5-10年,300000.0,480000.0
23,产品经理,上海·黄浦·南京东路,产品经理,金华市华傲人力资源有限公司,20-99人,其它,8千-9千,学历不限,无要求,经验不限,96000.0,108000.0
24,产品经理,上海·闵行·浦江,初级产品助理/产品经理,其他,100-299人,民营,8千-1.3万,本科,无要求,1-3年,96000.0,156000.0
25,产品经理,上海·徐汇·湖南路,产品经理,上海沪友科技发展有限公司,20-99人,民营,8千-1.2万,本科,无要求,1-3年,96000.0,144000.0
26,产品经理,上海·浦东·花木,金融信贷产品经理 公司直招,安安普惠信息咨询(深圳)有限公司上海分公司,100-299人,民营,1.4万-2.8万,学历不限,无要求,经验不限,168000.0,336000.0
27,产品经理,上海·静安·南京西路,产品经理,BCC商霖华通,100-299人,外商独资,2万-2.1万,学历不限,无要求,经验不限,240000.0,252000.0
28,产品经理,上海·静安·石门二路,渠道洞察与策略经理,晖致医药有限公司,10000人以上,外商独资,2.5万-3.5万,本科,无要求,5-10年,300000.0,420000.0
29,产品经理,上海·黄浦·外滩,产品经理,其他,100-299人,上市公司,7千-1.4万,学历不限,无要求,经验不限,84000.0,168000.0
30,产品经理,上海·闵行,产品经理,上海市长宁区仁佳百货商店,零售/批发,20人以下,1.5万-2.5万,大专,无要求,5-10年,180000.0,300000.0
31,产品经理,上海·宝山·顾村,中国移动业务员,上海颐歌通讯科技有限公司,在线生活服务（O2O）,20-99人,8千-1.6万·15薪,学历不限,无要求,1-3年,120000.0,240000.0
32,产品经理,上海·黄浦·五里桥,金融产品经理,其他,300-499人,股份制企业,1.9万-3.5万,大专,无要求,经验不限,228000.0,420000.0
33,产品经理,上海·松江·小昆山,工控产品经理 (MJ006504),其他,10000人以上,民营,1.5万-3万·14薪,本科,无要求,5-10年,210000.0,420000.0
34,产品经理,上海·黄浦·南京东路,产品经理（华东） (MJ000687),其他,1000-9999人,上市公司,1.5万-2.5万,大专,无要求,3-5年,180000.0,300000.0
35,产品经理,上海·浦东·陆家嘴,产品经理,上海邦芒人力资源有限公司,500-999人,民营,1.2万-1.7万,本科,无要求,1-3年,144000.0,204000.0
36,产品经理,上海·长宁·新泾,产品经理（上海）,其他,1000-9999人,外商独资,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
37,产品经理,上海·闵行·虹桥,产品经理,上海古怡人力资源管理有限公司,20-99人,民营,2.2万-3万·15薪,本科,无要求,5-10年,330000.0,450000.0
38,产品经理,上海·嘉定·江桥,跨境电商产品经理,上海妍州实业有限公司,20-99人,民营,7千-1.2万,大专,无要求,3-5年,84000.0,144000.0
39,产品经理,上海·静安·大宁路,产品经理（双休）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
40,产品经理,上海·闵行·虹桥,互联网产品经理实习生,上海熵变网络科技有限公司,20-99人,民营,4千-8千,本科,无要求,无经验,48000.0,96000.0
41,产品经理,上海·静安·天目西路,产品经理,卓辰实业(上海)有限公司,20-99人,民营,7千-9千,本科,无要求,1-3年,84000.0,108000.0
42,产品经理,上海·静安·大宁路,产品经理（线上面试 驻场 欢迎咨询 急）,上海信息人才服务有限公司,100-299人,国企,1.4万-1.6万,本科,无要求,3-5年,168000.0,192000.0
43,产品经理,上海·静安·南京西路,产品经理-建筑民用,其他,500-999人,外商独资,2万-3万·14薪,本科,无要求,5-10年,280000.0,420000.0
44,产品经理,上海·青浦·朱家角,产品经理,其他,10000人以上,民营,8千-1.3万,本科,无要求,经验不限,96000.0,156000.0
45,产品经理,上海·普陀·长征,产品经理,上海锋圣信息技术有限公司,20-99人,民营,6千-1万,学历不限,无要求,1-3年,72000.0,120000.0
46,产品经理,上海·闵行·颛桥,产品经理,山东星光糖业有限公司,1000-9999人,民营,6千-1.2万,本科,无要求,1-3年,72000.0,144000.0
47,产品经理,上海·徐汇·虹梅路,条码打印机产品经理,上海锦逊电子有限公司,20-99人,合资,1万-2万,大专,无要求,1-3年,120000.0,240000.0
48,产品经理,上海·静安·江宁路,【校招】产品经理岗,中国邮电器材集团有限公司,1000-9999人,国企,1万-1.5万,本科,无要求,经验不限,120000.0,180000.0
49,产品经理,上海·黄浦·老西门,产品经理,中诚信国际信用评级有限责任公司,500-999人,合资,8千-1万,本科,无要求,1年以下,96000.0,120000.0
50,产品经理,上海·青浦·华新,资深数据产品经理,其他,10000人以上,民营,3万-4.5万,本科,无要求,5-10年,360000.0,540000.0
52,产品经理,上海·徐汇·虹梅路,产品经理,柏飞电子,100-299人,国企,8千-1.5万·14薪,本科,无要求,3-5年,112000.0,210000.0
53,产品经理,上海·闵行·马桥,Product Lifecycle Manager - AIS/GIS,西门子能源有限公司,1000-9999人,外商独资,2万-3万,本科,无要求,3-5年,240000.0,360000.0
54,产品经理,上海·闵行·颛桥,互联网产品经理,上海熠朗信息科技有限公司,20-99人,民营,8千-1万,本科,无要求,1-3年,96000.0,120000.0
55,产品经理,上海·静安·南京西路,产品经理,其他,1000-9999人,合资,1.6万-1.8万·14薪,大专,无要求,1-3年,224000.0,252000.0
56,产品经理,上海·静安·江宁路,旅行社部门经理-邮轮部,中国旅行社总社(上海)有限公司,100-299人,国企,8千-9千,本科,无要求,5-10年,96000.0,108000.0
57,产品经理,上海·浦东·张江,高级产品经理（神经免疫领域罕见病）,其他,10000人以上,上市公司,2.3万-4.5万,本科,无要求,3-5年,276000.0,540000.0
58,产品经理,上海·长宁·新泾,产品经理,上海飞鸟国际旅行社有限公司,20-99人,民营,1万-1.5万,大专,无要求,1-3年,120000.0,180000.0
59,产品经理,上海·静安·江宁路,旅行社部门经理-澳新部,中国旅行社总社(上海)有限公司,100-299人,国企,8千-9千,本科,无要求,5-10年,96000.0,108000.0
60,产品经理,上海·浦东·金桥,初级产品经理,南京争锋信息科技有限公司,20-99人,合资,1万-1.5万,本科,无要求,1-3年,120000.0,180000.0
61,产品经理,上海·闵行·浦江,Strategic Channel Manager 渠道战略经理（汽车后市场）,伍尔特(中国)有限公司,300-499人,外商独资,1千-2千·14薪,本科,无要求,经验不限,14000.0,28000.0
62,产品经理,上海·松江·车墩,产品经理,武汉景行英才人力资源服务有限公司,100-299人,民营,8千-1万·13薪,大专,无要求,经验不限,104000.0,130000.0
63,产品经理,上海·静安·南京西路,产品经理,其他,1000-9999人,合资,2万-2.1万·13薪,大专,无要求,1-3年,260000.0,273000.0
64,产品经理,上海·徐汇·长桥,产品经理PM （芯片方向）,上海为鼎电子科技有限公司,20-99人,民营,2万-3万,本科,无要求,经验不限,240000.0,360000.0
65,产品经理,上海·浦东·花木,产品经理（保温砂浆）,其他,10000人以上,外商独资,1.3万-2万,本科,无要求,3-5年,156000.0,240000.0
66,产品经理,上海·静安·大宁路,金融产品销售经理,其他,10000人以上,上市公司,1万-2万,学历不限,无要求,3-5年,120000.0,240000.0
67,产品经理,上海·松江·新桥,产品经理,其他,20人以下,民营,7千-9千·14薪,本科,无要求,经验不限,98000.0,126000.0
68,产品经理,上海·静安·大宁路,产品经理（周末双休+薪资面议薪资面议）,上海信息人才服务有限公司,100-299人,国企,1.3万-1.7万,本科,无要求,3-5年,156000.0,204000.0
69,产品经理,上海·松江·九里亭,产品经理,其他,1000-9999人,股份制企业,1.5万-2.2万·14薪,本科,无要求,3-5年,210000.0,308000.0
70,产品经理,上海·静安·彭浦,产品经理,其他,1000-9999人,上市公司,1.2万-2.4万·15薪,本科,汽车,1-3年,180000.0,360000.0
71,产品经理,上海·闵行·新虹,产品经理（EAM/MES）,上海西信软件工程有限公司,100-299人,民营,1.8万-2.3万,大专,无要求,5-10年,216000.0,276000.0
72,产品经理,上海·静安·静安寺,产品经理,其他,100-299人,民营,2.5万-3.5万,学历不限,无要求,经验不限,300000.0,420000.0
73,产品经理,上海·杨浦·长海路,产品经理,上海达琪智能科技有限公司,20-99人,股份制企业,6千-1.2万,本科,无要求,经验不限,72000.0,144000.0
74,产品经理,上海·静安·南京西路,产品经理,上海赞魅国际物流有限公司,20-99人,民营,2万-3.5万,本科,无要求,5-10年,240000.0,420000.0
75,产品经理,上海·黄浦·南京东路,卡牌产品经理,邵东卡漫谷文化社,100-299人,民营,1.8万-2.4万,大专,无要求,3-5年,216000.0,288000.0
76,产品经理,上海·长宁·新泾,产品经理（OEM）,其他,1000-9999人,外商独资,2万-3万,本科,无要求,3-5年,240000.0,360000.0
77,产品经理,上海·青浦·香花桥,MR产品经理,其他,100-299人,上市公司,1万-1.6万,本科,无要求,1-3年,120000.0,192000.0
78,产品经理,上海·闵行·新虹,产品经理（眼科器械）,晶天医疗科技有限公司,100-299人,民营,1万-1.5万,本科,无要求,经验不限,120000.0,180000.0
80,产品经理,上海·徐汇·虹梅路,产品经理,上海锦逊电子有限公司,20-99人,合资,8千-1.5万,大专,无要求,1-3年,96000.0,180000.0
81,产品经理,上海·杨浦·五角场,神经介入产品经理,南京友德邦医疗科技有限公司,100-299人,民营,1万-2万,本科,无要求,经验不限,120000.0,240000.0
82,产品经理,上海·静安·静安寺,产品经理,其他,100-299人,民营,3.5万-4.5万,学历不限,无要求,经验不限,420000.0,540000.0
83,产品经理,上海·静安·天目西路,产品经理（安世产品线）,福建康博电子技术股份有限公司,500-999人,民营,1.5万-3万·13薪,大专,无要求,3-5年,195000.0,390000.0
84,产品经理,上海·黄浦·五里桥,aigc产品经理,上海微创软件股份有限公司,10000人以上,合资,1.8万-2万,本科,无要求,3-5年,216000.0,240000.0
86,产品经理,上海·松江·小昆山,产品经理,众联智行(天津)人力资源服务有限公司,20-99人,民营,1.5万-2.4万,本科,无要求,5-10年,180000.0,288000.0
87,产品经理,上海·松江·小昆山,产品经理,深圳极联信息技术股份有限公司,500-999人,民营,1.3万-1.4万,大专,无要求,3-5年,156000.0,168000.0
88,产品经理,上海·静安·石门二路,产品经理,上海博瑞司企业管理咨询有限公司,500-999人,民营,3万-3.5万,本科,无要求,1-3年,360000.0,420000.0
89,产品经理,上海·静安·天目西路,产品经理,其他,100-299人,民营,3万-5万,学历不限,无要求,经验不限,360000.0,600000.0
90,产品经理,上海·闵行·莘庄,产品经理,易博士,20-99人,其它,1万-2万,本科,无要求,5-10年,120000.0,240000.0
91,产品经理,上海·黄浦·南京东路,产品经理,上海古怡人力资源管理有限公司,20-99人,民营,3万-5万,本科,无要求,5-10年,360000.0,600000.0
92,产品经理,上海·虹口·北外滩,产品经理,其他,1000-9999人,上市公司,1.2万-2万,本科,无要求,3-5年,144000.0,240000.0
94,产品经理,上海·普陀·长风新村,平安优才销售招聘,其他,10000人以上,国企,8千-1.6万,大专,无要求,经验不限,96000.0,192000.0
95,产品经理,上海·普陀·曹杨新村,产品经理(软件),中邮科技,1000-9999人,国企,1.3万-2.5万,本科,无要求,3-5年,156000.0,300000.0
96,产品经理,上海·闵行·梅陇,产品经理,上海台雄科技发展集团有限公司,100-299人,民营,8千-1.3万·13薪,本科,无要求,1-3年,104000.0,169000.0
97,产品经理,上海·静安·静安寺,产品经理(J10302),其他,1000-9999人,民营,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
98,产品经理,上海·静安·石门二路,产品经理,其他,10000人以上,上市公司,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
99,产品经理,上海·嘉定·安亭,产品经理,赛可斯汽车零部件(上海)股份有限公司,20-99人,股份制企业,6千-1万,大专,无要求,3-5年,72000.0,120000.0
100,产品经理,上海·黄浦·豫园,金融产品销售,上海资焱信息科技有限公司,20-99人,其它,2万-4万,学历不限,无要求,经验不限,240000.0,480000.0
101,产品经理,上海·奉贤·柘林,产品经理,上海日成电子有限公司,100-299人,合资,8千-1.6万,本科,无要求,经验不限,96000.0,192000.0
102,产品经理,上海·长宁·华阳路,产品经理,北京瀚才人力资源有限公司,100-299人,民营,2万-2.3万·15薪,本科,无要求,5-10年,300000.0,345000.0
103,产品经理,上海·浦东·潍坊新村,产品经理助理,其他,1000-9999人,民营,1.2万-2万,本科,无要求,1-3年,144000.0,240000.0
104,产品经理,上海·静安·大宁路,产品经理,上海东浩人力资源有限公司,100-299人,国企,1.2万-1.6万,本科,无要求,3-5年,144000.0,192000.0
105,产品经理,上海·宝山·杨行,B端电商产品经理,上海碳信智成信息技术有限公司,100-299人,民营,1.5万-2.5万,大专,无要求,3-5年,180000.0,300000.0
106,产品经理,上海·黄浦·淮海中路,产品经理（产品创新方向）,其他,100-299人,合资,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
107,产品经理,上海·杨浦·平凉路,产品总监,上海利真,1000-9999人,民营,5万-7万·13薪,本科,无要求,经验不限,650000.0,910000.0
108,产品经理,上海·静安·天目西路,产品经理,其他,500-999人,民营,1.2万-2.4万·14薪,本科,无要求,3-5年,168000.0,336000.0
109,产品经理,上海·杨浦·控江路,产品经理,南京天奕创业服务有限公司,100-299人,合资,2.5万-4.5万·15薪,本科,无要求,5-10年,375000.0,675000.0
110,产品经理,上海·宝山·杨行,包材产品经理,上海企小侠科技有限公司,广告/营销,20-99人,9千-1.3万,中专/中技,无要求,5-10年,108000.0,156000.0
111,产品经理,上海·静安·江宁路,旅行社部门经理-美洲部,中国旅行社总社(上海)有限公司,100-299人,国企,8千-9千,本科,无要求,5-10年,96000.0,108000.0
112,产品经理,上海·闵行·颛桥,产品经理,其他,1000-9999人,股份制企业,1万-1.8万,大专,无要求,3-5年,120000.0,216000.0
113,产品经理,上海·静安·大宁路,工业互联网产品经理,其他,10000人以上,其它,1.2万-2万,大专,无要求,3-5年,144000.0,240000.0
114,产品经理,上海·浦东·张江,芯片产品经理,上海译枢通信技术有限公司,20-99人,民营,1.5万-3万,本科,无要求,3-5年,180000.0,360000.0
115,产品经理,上海·浦东·塘桥,产品经理,上海澎博财经资讯有限公司,100-299人,民营,1.3万-2.5万·13薪,本科,无要求,1-3年,169000.0,325000.0
116,产品经理,上海·静安·石门二路,医学营养产品经理（上海）,其他,20-99人,民营,6千-1万,本科,无要求,1-3年,72000.0,120000.0
117,产品经理,上海·松江·佘山,品管员,上海华硕精瓷陶瓷股份有限公司,20-99人,股份制企业,6千-8千,大专,无要求,1-3年,72000.0,96000.0
118,产品经理,上海·浦东·花木,产品经理,其他,1000-9999人,股份制企业,2万-3万,本科,无要求,5-10年,240000.0,360000.0
119,产品经理,上海·松江·九里亭,产品经理,上海英智信息科技有限公司,20-99人,民营,1万-2万,本科,无要求,1-3年,120000.0,240000.0
120,产品经理,上海·闵行·虹桥,产品经理,上海红双喜(集团)有限公司,20-99人,国企,1.3万-1.5万,本科,无要求,5-10年,156000.0,180000.0
121,产品经理,上海·浦东·潍坊新村,大数据征信产品经理（接受小白）,上海汇浙互联网金融信息服务有限公司,100-299人,民营,8千-9千,学历不限,无要求,无经验,96000.0,108000.0
122,产品经理,上海·静安·彭浦,产品管理,其他,1000-9999人,外商独资,1.2万-2.4万·15薪,本科,车险 企业客户（2B） PMP项目管理优先,1-3年,180000.0,360000.0
123,产品经理,上海·静安·大宁路,产品经理（照明灯具）,上海鼎哲照明电器有限公司,100-299人,民营,1万-1.5万,大专,无要求,3-5年,120000.0,180000.0
124,产品经理,上海·静安·南京西路,乐游产品研发经理,其他,10000人以上,外商独资,2万-3万,本科,无要求,经验不限,240000.0,360000.0
125,产品经理,上海·徐汇·虹梅路,产品经理,晨光科力普,1000-9999人,民营,1.5万-2.5万·13薪,本科,无要求,3-5年,195000.0,325000.0
126,产品经理,上海·静安·大宁路,产品经理,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
127,产品经理,上海·浦东·潍坊新村,ai产品经理,上海孜棠信息咨询服务有限公司,计算机软件,20人以下,2.4万-3万,本科,无要求,5-10年,288000.0,360000.0
128,产品经理,上海·徐汇·徐家汇,产品经理,其他,100-299人,其它,1.6万-3万,学历不限,无要求,经验不限,192000.0,360000.0
129,产品经理,上海·静安·大宁路,产品经理（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科,无要求,经验不限,180000.0,240000.0
130,产品经理,上海·徐汇·康健新村,产品经理,其他,10000人以上,国企,8千-1.4万,本科,无要求,1-3年,96000.0,168000.0
131,产品经理,上海·徐汇·田林,培训讲师/产品经理,百玺(上海)企业管理有限公司,100-299人,民营,8千-1.5万,大专,无要求,3-5年,96000.0,180000.0
132,产品经理,上海·浦东·陆家嘴,产品经理,广州欢创信息咨询有限公司,100-299人,民营,2万-4万,本科,无要求,经验不限,240000.0,480000.0
133,产品经理,上海·闵行·浦江,（工具类产品）采购经理/供应商开发/产品经理,上海铁锋关河国际贸易有限公司,20-99人,民营,9千-1.2万·14薪,大专,无要求,5-10年,126000.0,168000.0
134,产品经理,上海·浦东·浦兴路,产品经理（土壤环境方向）,上海城勘信息科技有限公司,20-99人,民营,8千-1.5万,本科,无要求,3-5年,96000.0,180000.0
135,产品经理,上海·小东门,APP产品经理 (MJ002056),上海东证期货有限公司,500-999人,国企,1万-2万,本科,无要求,无经验,120000.0,240000.0
136,产品经理,上海·静安·大宁路,产品经理,天翼数字生活科技有限公司,500-999人,其它,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
137,产品经理,上海·浦东·上钢新村,产品经理（上海）,其他,1000-9999人,上市公司,1.7万-2.3万,本科,无要求,5-10年,204000.0,276000.0
138,产品经理,上海·杨浦·平凉路,（高级）产品经理,上海利真,1000-9999人,民营,2万-3万·14薪,本科,无要求,5-10年,280000.0,420000.0
139,产品经理,上海·杨浦·新江湾城,金融产品顾问+住宿+腾讯注资,其他,1000-9999人,股份制企业,8千-1.2万·13薪,大专,无要求,经验不限,104000.0,156000.0
140,产品经理,上海·杨浦·五角场,国际物流运营主管/产品经理,海口冠宏科技有限公司,货运/物流/仓储,100-299人,1.5万-3万,大专,无要求,3-5年,180000.0,360000.0
141,产品经理,上海·浦东·张江,产品经理,某知名国企,500-999人,其它,1.4万-2.3万,本科,无要求,5-10年,168000.0,276000.0
142,产品经理,上海·闵行·虹桥,仪器仪表产品经理,久茂自动化(大连)有限公司,100-299人,外商独资,7千-1万,大专,无要求,3-5年,84000.0,120000.0
143,产品经理,上海·虹口·江湾,产品经理/营养培训经理,上海津宇国际贸易有限公司,20-99人,其它,1万-2万,学历不限,无要求,经验不限,120000.0,240000.0
144,产品经理,上海·静安·天目西路,市场产品经理,其他,100-299人,民营,1.4万-2万·14薪,本科,无要求,5-10年,196000.0,280000.0
146,产品经理,上海·松江·中山,产品经理,上海卡敏生物科技有限公司,20-99人,民营,8千-1.6万·13薪,本科,无要求,1-3年,104000.0,208000.0
147,产品经理,上海·普陀·长寿路,农产品项目副经理,上海安盟国际贸易有限公司,100-299人,民营,1万-1.5万·16薪,大专,无要求,5-10年,160000.0,240000.0
148,产品经理,上海·青浦·华新,需求分析师/产品经理,其他,10000人以上,民营,2万-3万,本科,无要求,5-10年,240000.0,360000.0
149,产品经理,上海·浦东·合庆,产品经理,其他,10000人以上,外商独资,2万-2.5万,本科,无要求,3-5年,240000.0,300000.0
150,产品经理,上海·静安·彭浦,产品经理（“光伏+”系统）,其他,10000人以上,民营,1.5万-2.5万·13薪,本科,无要求,3-5年,195000.0,325000.0
151,产品经理,上海·长宁·华阳路,互联网金融产品经理,上海川禾电子商务有限公司,100-299人,民营,2万-2.8万,大专,无要求,3-5年,240000.0,336000.0
152,产品经理,上海·静安·大宁路,高级储能产品经理,华拓(大连)企业管理咨询有限公司,20-99人,民营,2.5万-5万,本科,无要求,5-10年,300000.0,600000.0
153,产品经理,上海·静安·南京西路,产品经理（上海妇科）,其他,1000-9999人,上市公司,2.8万-4万,本科,无要求,3-5年,336000.0,480000.0
154,产品经理,上海·静安·大宁路,产品经理,上海格州微电子技术有限公司,100-299人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
155,产品经理,上海·嘉定·安亭,产品经理,上海盛位电子技术有限公司,20-99人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
156,产品经理,上海·松江·佘山,产品经理,北京觅才人力资源有限公司,20人以下,民营,9千-1.2万,本科,无要求,经验不限,108000.0,144000.0
159,产品经理,上海·闵行·浦江,产品经理,领时云天信息科技(常州)有限公司,1000-9999人,民营,1.5万-2万,本科,无要求,5-10年,180000.0,240000.0
160,产品经理,上海·青浦·华新,高级产品经理/需求分析师,其他,10000人以上,民营,2万-3.5万,本科,无要求,5-10年,240000.0,420000.0
161,产品经理,上海·宝山·杨行,产品经理,广州恒巨信息科技有限公司,20-99人,民营,1.5万-2.2万,本科,无要求,5-10年,180000.0,264000.0
163,产品经理,上海·闵行·新虹,产品经理,上海山林枫休闲食品有限公司,100-299人,上市公司,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
164,产品经理,上海·奉贤·奉城,产品经理,其他,10000人以上,其它,1.9万-2万,本科,无要求,5-10年,228000.0,240000.0
165,产品经理,上海·浦东·康桥,网络运维产品经理--政企单位+轻松稳定！！,上海金亥通信设备有限公司,100-299人,合资,1万-1.4万·13薪,本科,无要求,3-5年,130000.0,182000.0
166,产品经理,上海·宝山·罗店,产品开发经理,上海琪思网络科技有限公司,100-299人,民营,1.2万-1.8万,大专,无要求,3-5年,144000.0,216000.0
167,产品经理,上海·闵行·颛桥,塑胶创新产品经理,其他,20-99人,民营,1.2万-1.8万,大专,无要求,1-3年,144000.0,216000.0
168,产品经理,上海·静安·大宁路,产品顾问,其他,10000人以上,上市公司,1万-2万·13薪,大专,无要求,经验不限,130000.0,260000.0
169,产品经理,上海·徐汇·虹梅路,产品经理,深圳市安姆伯科技有限公司,300-499人,民营,1.2万-2万,大专,无要求,经验不限,144000.0,240000.0
170,产品经理,上海·浦东·花木,产品经理,北京阿提拉科技有限公司,300-499人,民营,1.4万-1.6万,本科,无要求,3-5年,168000.0,192000.0
171,产品经理,上海·黄浦·淮海中路,健管产品经理,其他,100-299人,合资,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
172,产品经理,上海·闵行·浦江,资深产品经理（空压机）,其他,1000-9999人,民营,2万-2.5万·16薪,本科,无要求,5-10年,320000.0,400000.0
173,产品经理,上海·浦东·川沙新,产品经理,其他,1000-9999人,上市公司,2.5万-3.5万·15薪,本科,无要求,5-10年,375000.0,525000.0
174,产品经理,上海·静安·南京西路,Product Manager-Drainage &amp; Sewage,其他,500-999人,外商独资,2.5万-3.5万,本科,无要求,5-10年,300000.0,420000.0
176,产品经理,上海·闵行·虹桥,产品经理,南京市慧格一诺商务管理咨询有限公司,100-299人,民营,2.4万-4万·13薪,本科,无要求,5-10年,312000.0,520000.0
177,产品经理,上海·静安·石门二路,电信车联网产品经理,上海安迪人力资源服务有限公司,500-999人,股份制企业,1万-1.5万,本科,无要求,3-5年,120000.0,180000.0
178,产品经理,上海·奉贤·柘林,电商产品经理,上海日成电子有限公司,100-299人,合资,8千-1.5万,本科,无要求,经验不限,96000.0,180000.0
179,产品经理,上海·静安·江宁路,产品经理,新萃斯生物科技(上海)有限公司,零售/批发,20-99人,1万-1.5万,本科,无要求,1-3年,120000.0,180000.0
180,产品经理,上海·奉贤·金海,产品经理,上海杰立化妆品科技有限公司, , ,1.5万-2.5万,本科,无要求,1-3年,180000.0,300000.0
181,产品经理,上海·浦东·北蔡,估值核算产品经理（核心-自研）,其他,1000-9999人,民营,2.5万-3.5万,学历不限,无要求,5-10年,300000.0,420000.0
182,产品经理,上海·闵行·浦江,Pricing Supervisor 定价主管,伍尔特(中国)有限公司,300-499人,外商独资,1千-2千·14薪,本科,无要求,经验不限,14000.0,28000.0
183,产品经理,上海·黄浦·瑞金二路,医疗器械产品经理（上海）,世纪亿康,20-99人,民营,8千-1.6万,大专,无要求,1-3年,96000.0,192000.0
184,产品经理,上海·静安·大宁路,产品主管（市场部）,其他,1000-9999人,民营,1万-1.8万,本科,无要求,3-5年,120000.0,216000.0
185,产品经理,上海·长宁·新泾,高级产品经理,其他,1000-9999人,外商独资,2万-3万,本科,无要求,5-10年,240000.0,360000.0
