Unnamed: 0,position,city,specific_position,company_name,company_type,education,ability,experience,min_annual_salary,max_annual_salary,min_company_size,max_company_size
67,硬件开发,上海·黄浦·打浦桥,电力电子软件 /硬件 工程师,上海瀚世企业管理咨询有限公司,民营,本科,无要求,经验不限,300000.0,600000.0,500.0,999.0
68,硬件开发,上海·新场,硬件开发,华建电力,民营,大专,综保 马达保护器 表计,1-3年,96000.0,180000.0,100.0,299.0
69,硬件开发,上海·浦东·金桥,硬件开发,外企德科,合资,本科,无要求,3-5年,208000.0,390000.0,1000.0,9999.0
70,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,本科,无要求,3-5年,168000.0,264000.0,10000.0,
71,硬件开发,上海·闵行·莘庄,硬件测试工程师,上海浩控信息科技有限公司,民营,大专,无要求,3-5年,96000.0,156000.0,20.0,99.0
72,硬件开发,上海·奉贤·奉浦,集成电路硬件开发,上海赛启企业管理咨询有限公司,合资,本科,无要求,5-10年,210000.0,280000.0,,20.0
73,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,大专,无要求,经验不限,120000.0,156000.0,10000.0,
74,硬件开发,上海·浦东·张江,电子工程师（硬件测试）,其他,上市公司,本科,无要求,1-3年,96000.0,192000.0,1000.0,9999.0
75,硬件开发,上海·闵行·马桥,Product Lifecycle Manager - AIS/GIS,西门子能源有限公司,外商独资,本科,无要求,3-5年,240000.0,360000.0,1000.0,9999.0
76,硬件开发,上海·浦东·金桥,硬件开发工程师,其他,民营,大专,无要求,3-5年,144000.0,240000.0,10000.0,
77,硬件开发,上海·浦东·金桥,硬件开发,外企德科,合资,本科,无要求,5-10年,260000.0,520000.0,1000.0,9999.0
78,硬件开发,上海·浦东·潍坊新村,硬件开发工程师（英语面试）,大连思泰克科技有限公司,外商独资,大专,无要求,3-5年,260000.0,390000.0,100.0,299.0
79,硬件开发,上海·松江·佘山,硬件开发,天津佩能能源科技发展有限公司,民营,大专,无要求,1-3年,96000.0,120000.0,20.0,99.0
80,硬件开发,上海·海湾,测试技术员,其他,上市公司,大专,无要求,1-3年,104000.0,130000.0,1000.0,9999.0
81,硬件开发,上海·浦东·金桥,硬件开发工程师,其他,民营,大专,无要求,1-3年,144000.0,288000.0,10000.0,
82,硬件开发,上海·静安·大宁路,硬件工程师,逐点照明科技(江苏)有限公司,民营,本科,无要求,3-5年,204000.0,240000.0,100.0,299.0
83,硬件开发,上海·静安·大宁路,硬件编辑,上海久页信息科技有限公司,民营,大专,无要求,1-3年,108000.0,144000.0,20.0,99.0
84,硬件开发,上海·浦东·金桥,硬件开发工程师,其他,民营,大专,无要求,1-3年,144000.0,288000.0,10000.0,
85,硬件开发,上海·闵行·颛桥,硬件开发工程师,其他,股份制企业,本科,无要求,3-5年,195000.0,390000.0,500.0,999.0
86,硬件开发,上海·黄浦·打浦桥,硬件开发,河南辉腾科贸有限公司,民营,大专,无要求,经验不限,140000.0,238000.0,100.0,299.0
87,硬件开发,上海·浦东·金桥,硬件开发工程师,其他,民营,大专,无要求,1-3年,144000.0,288000.0,10000.0,
88,硬件开发,上海·浦东·张江,硬件测试工程师,上海更卓电子科技有限公司,民营,大专,无要求,无经验,48000.0,72000.0,100.0,299.0
89,硬件开发,上海·浦东·金桥,硬件开发,上海华驿汽车技术有限公司,民营,本科,无要求,3-5年,168000.0,192000.0,100.0,299.0
90,硬件开发,上海·闵行·浦江,智能车控硬件开发,武汉搜马人力资源服务有限公司,民营,本科,无要求,5-10年,240000.0,420000.0,100.0,299.0
91,硬件开发,上海·徐汇·虹梅路,硬件工程师（整机方向硬件研发）,柏飞电子,国企,大专,无要求,1-3年,120000.0,225000.0,100.0,299.0
92,硬件开发,上海·松江·中山,电源硬件工程师,上海欣遇电源科技有限公司,民营,大专,无要求,1-3年,84000.0,156000.0,,20.0
93,硬件开发,上海·青浦·金泽,硬件开发,外企德科数字技术有限公司,,本科,无要求,1-3年,234000.0,390000.0,10000.0,
94,硬件开发,上海·浦东·金桥,硬件电路开发工程师,其他,民营,本科,无要求,经验不限,130000.0,260000.0,10000.0,
95,硬件开发,上海·闵行·浦江,研发TeamLeader(J10387),上海恒为云驰信息技术有限公司武汉分公司,民营,本科,无要求,5-10年,300000.0,360000.0,100.0,299.0
96,硬件开发,上海·松江·中山,硬件工程师,上海横禾电子科技有限公司,民营,大专,AD 硬件设计,1-3年,96000.0,144000.0,100.0,299.0
97,硬件开发,上海·浦东·金桥,硬件开发工程师+周末加班双倍工资,其他,民营,本科,无要求,1-3年,132000.0,204000.0,10000.0,
98,硬件开发,上海·普陀·长征,硬件开发工程师（高级）,上海凌世,民营,本科,无要求,5-10年,180000.0,300000.0,20.0,99.0
99,硬件开发,上海·长宁·程家桥,技术支持工程师（充电桩硬件运维）,其他,港澳台公司,本科,无要求,1-3年,96000.0,144000.0,500.0,999.0
100,硬件开发,上海·浦东·金桥,camera测试工程师,其他,民营,本科,无要求,经验不限,96000.0,168000.0,10000.0,
101,硬件开发,上海·浦东·金桥,硬件开发,上海华驿汽车技术有限公司,民营,本科,无要求,3-5年,120000.0,180000.0,100.0,299.0
102,硬件开发,上海·徐汇·虹梅路,桌面运维硬件支撑工程师,胜通和科技有限公司广州分公司,国企,大专,无要求,经验不限,96000.0,120000.0,10000.0,
103,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,本科,无要求,1-3年,144000.0,240000.0,10000.0,
104,硬件开发,上海·浦东·张江,硬件测试工程师,其他,上市公司,本科,信号测试,经验不限,96000.0,156000.0,1000.0,9999.0
106,硬件开发,上海·宝山·淞南,硬件开发工程师（中高级）,翔宇医疗,民营,本科,无要求,5-10年,300000.0,360000.0,1000.0,9999.0
107,硬件开发,上海·松江·洞泾,电子硬件工程师,上海中科教育装备集团有限公司,民营,大专,无要求,1-3年,84000.0,120000.0,100.0,299.0
108,硬件开发,上海·青浦·香花桥,硬件开发,上海劳联信息科技有限公司,民营,高中,无要求,经验不限,72000.0,96000.0,500.0,999.0
109,硬件开发,上海·浦东·张江,硬件电路开发工程师,中国华信邮电科技有限公司,国企,本科,无要求,3-5年,240000.0,480000.0,1000.0,9999.0
110,硬件开发,上海·松江·中山,高级嵌入式硬件开发工程师,安陟(上海)科技有限公司,民营,本科,无要求,5-10年,240000.0,360000.0,,20.0
111,硬件开发,上海·闵行·浦江,项目专员（有人带，有发展空间）,上海冠显光电科技有限公司,民营,本科,无要求,1年以下,72000.0,144000.0,100.0,299.0
112,硬件开发,上海·嘉定·南翔,硬件测试工程师,上海鼎沣弓通科技有限公司,民营,大专,无要求,经验不限,84000.0,144000.0,100.0,299.0
113,硬件开发,上海,嵌入式硬件开发工程师,上海天行控制科技有限公司,民营,本科,无要求,5-10年,216000.0,300000.0,20.0,99.0
114,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,本科,无要求,1-3年,144000.0,288000.0,10000.0,
115,硬件开发,上海·闵行·吴泾,测试技术员,上海广为电器集团有限公司,民营,中专/中技,无要求,1-3年,84000.0,126000.0,500.0,999.0
116,硬件开发,上海·杨浦·长海路,硬件开发,上海达琪智能科技有限公司,股份制企业,本科,无要求,经验不限,72000.0,144000.0,20.0,99.0
117,硬件开发,上海·浦东·金桥,硬件开发工程师,上海宇量昇科技有限公司,,硕士,无要求,3-5年,225000.0,450000.0,300.0,499.0
118,硬件开发,上海·嘉定·菊园新区,硬件开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,5-10年,288000.0,312000.0,100.0,299.0
119,硬件开发,上海·长宁·华阳路,存储运维工程师（驻场）硬件-上海,其他,上市公司,本科,无要求,5-10年,195000.0,221000.0,1000.0,9999.0
120,硬件开发,上海·嘉定·南翔,硬件工程师,上海乾丰新能源科技有限公司,民营,大专,无要求,3-5年,72000.0,96000.0,20.0,99.0
121,硬件开发,上海·徐汇·虹梅路,硬件开发,其他,合资,本科,无要求,5-10年,195000.0,325000.0,100.0,299.0
123,硬件开发,上海·闵行·吴泾,硬件开发,其他,合资,本科,无要求,经验不限,160000.0,288000.0,100.0,299.0
124,硬件开发,上海·闵行·颛桥,HIL硬件在环测试工程师,南京悦世耀科技有限公司,,本科,HIL测试 硬件测试 车载测试 CANoe C MBD模型 DSPACE HIL ECU通讯 can通讯,3-5年,132000.0,180000.0,20.0,99.0
125,硬件开发,上海·浦东·张江,硬件开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,3-5年,132000.0,216000.0,100.0,299.0
126,硬件开发,上海·浦东·金桥,硬件开发经理,其他,其它,硕士,无要求,10年以上,360000.0,720000.0,20.0,99.0
127,硬件开发,上海·闵行·七宝,运维工程师（闵行机房）,上海讯杰科技有限公司,民营,大专,无要求,1-3年,60000.0,96000.0,20.0,99.0
128,硬件开发,上海·浦东·周浦,硬件/cad电气工程师,上海文顺电器有限公司,民营,本科,无要求,经验不限,84000.0,120000.0,20.0,99.0
129,硬件开发,上海·嘉定·安亭,硬件开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,5-10年,264000.0,312000.0,100.0,299.0
130,硬件开发,上海·静安·大宁路,硬件开发,赛科斯信息技术(上海)有限公司,外商独资,大专,无要求,无经验,78000.0,91000.0,1000.0,9999.0
131,硬件开发,上海·普陀·石泉路,电机控制硬件工程师,其他,上市公司,本科,无要求,3-5年,195000.0,325000.0,500.0,999.0
132,硬件开发,上海·嘉定·菊园新区,硬件开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,5-10年,300000.0,324000.0,100.0,299.0
133,硬件开发,上海·长征,嵌入式开发工程师（硬件）,上海天行控制科技有限公司,民营,本科,无要求,5-10年,216000.0,300000.0,20.0,99.0
134,硬件开发,上海·奉贤·奉浦,PCB工程师,上海民图实业有限公司,,大专,无要求,1-3年,72000.0,144000.0,100.0,299.0
135,硬件开发,上海·浦东·张江,硬件测试开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,5-10年,240000.0,300000.0,100.0,299.0
136,硬件开发,上海·松江·中山,电源硬件工程师,上海欣遇电源科技有限公司,民营,大专,无要求,1-3年,84000.0,156000.0,,20.0
137,硬件开发,上海·闵行·浦江,系统硬件工程师（嵌入式硬件开发）-240148,上海中智人才顾问咨询有限公司,国企,硕士,无要求,3-5年,240000.0,480000.0,20.0,99.0
138,硬件开发,上海·金山·金山卫,嵌入式硬件开发工程师,上海熠友商务咨询有限公司,股份制企业,本科,无要求,3-5年,240000.0,336000.0,100.0,299.0
139,硬件开发,上海·闵行·颛桥,IoT硬件销售(J11127),其他,外商独资,本科,渠道销售 AIOT,3-5年,152000.0,190000.0,1000.0,9999.0
140,硬件开发,上海·闵行·浦江,硬件开发,其他,上市公司,本科,无要求,经验不限,144000.0,276000.0,1000.0,9999.0
141,硬件开发,上海·浦东·高东,车载装饰灯-硬件开发工程师,深圳市皓羽科技有限公司,民营,本科,无要求,3-5年,240000.0,360000.0,20.0,99.0
143,硬件开发,上海·浦东·周浦,硬件开发,全益(上海)人力资源有限公司,民营,本科,硬件 智能设备,5-10年,660000.0,780000.0,20.0,99.0
144,硬件开发,上海·闵行·浦江,初级硬件工程师,上海冠显光电科技有限公司,民营,本科,无要求,1年以下,72000.0,120000.0,100.0,299.0
145,硬件开发,上海·浦东·金桥,硬件开发工程师,其他,民营,本科,无要求,3-5年,180000.0,240000.0,10000.0,
147,硬件开发,上海·徐汇·虹梅路,仪器测试工程师,其他,上市公司,本科,整机测试 功能测试 性能测试 万用表 示波器,经验不限,78000.0,104000.0,500.0,999.0
148,硬件开发,上海·浦东·金桥,硬件开发工程师（智能汽车）,其他,民营,本科,无要求,1-3年,180000.0,216000.0,10000.0,
149,硬件开发,上海·闵行·吴泾,硬件开发,国内某知名军工国企,其它,硕士,无要求,3-5年,120000.0,240000.0,500.0,999.0
150,硬件开发,上海·浦东·南汇新城,硬件工程师（电源、微波射频方向）,上海琨图量子科技有限公司,民营,本科,设计 硬件测试 PCB设计 EDA,经验不限,96000.0,192000.0,20.0,99.0
151,硬件开发,上海·浦东·花木,汽车硬件开发工程师,其他,民营,本科,无要求,1-3年,144000.0,240000.0,10000.0,
152,硬件开发,上海·闵行·浦江,研发项目管理部经理-J10328,上海恒为云驰信息技术有限公司武汉分公司,民营,本科,硬件项目 PMP项目管理认证 研发项目管理 通信 技术决策,3-5年,300000.0,420000.0,100.0,299.0
153,硬件开发,上海·浦东·张江,硬件测试开发工程师,上海华驿汽车技术有限公司,民营,本科,无要求,5-10年,264000.0,300000.0,100.0,299.0
154,硬件开发,上海·浦东·花木,硬件开发,广州欢创信息咨询有限公司,民营,本科,无要求,5-10年,600000.0,720000.0,100.0,299.0
155,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,大专,无要求,经验不限,120000.0,156000.0,10000.0,
156,硬件开发,上海·长宁·新泾,硬件开发,苏州众行汇创科技有限公司,,本科,硬件产品,3-5年,195000.0,260000.0,20.0,99.0
157,硬件开发,上海·徐汇·虹梅路,硬件测试工程师,浙江荣鑫智能仪表股份有限公司,民营,大专,无要求,1-3年,112000.0,168000.0,100.0,299.0
158,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,大专,无要求,经验不限,120000.0,156000.0,10000.0,
159,硬件开发,上海·浦东·金桥,硬件开发,信必优(深圳)信息技术有限公司,外商独资,大专,无要求,1-3年,96000.0,144000.0,500.0,999.0
160,硬件开发,上海·浦东·金桥,硬件工程师,上海军陶科技股份有限公司,股份制企业,大专,无要求,1-3年,120000.0,180000.0,300.0,499.0
161,硬件开发,上海·嘉定·徐行,硬件工程师,上海雷诺尔科技股份有限公司,民营,大专,无要求,1-3年,72000.0,96000.0,500.0,999.0
162,硬件开发,上海·闵行·颛桥,嵌入式工程师（软件/硬件）,上海大帆准测技术有限公司,民营,硕士,无要求,1-3年,104000.0,208000.0,20.0,99.0
163,硬件开发,上海·嘉定·马陆,硬件工程师,上海夺智智能科技有限公司,民营,本科,硬件测试 设计 PCB设计,经验不限,104000.0,169000.0,20.0,99.0
164,硬件开发,上海·浦东·康桥,硬件开发,上海青凤信息科技有限公司,民营,本科,电力电子 功率半导体 电源,1-3年,140000.0,280000.0,20.0,99.0
165,硬件开发,上海·长宁·虹桥,计算机软硬件运维专员,上海道格医疗美容诊所有限公司,医院,大专,无要求,1-3年,84000.0,108000.0,100.0,299.0
166,硬件开发,上海·松江·泗泾,硬件工程师(应届生),其他,上市公司,本科,无要求,经验不限,150000.0,225000.0,100.0,299.0
167,硬件开发,上海·普陀·长风新村,EPS硬件测试工程师,恩斯迈电子（深圳）有限公司,外商独资,本科,无要求,经验不限,72000.0,120000.0,1000.0,9999.0
168,硬件开发,上海·浦东·金桥,硬体测试电测人员,上海芯埕科技有限公司,外商独资,大专,无要求,经验不限,72000.0,132000.0,20.0,99.0
169,硬件开发,上海·闵行·浦江,硬件工程师,西安迅湃快速充电技术有限公司,民营,本科,无要求,经验不限,180000.0,360000.0,100.0,299.0
170,硬件开发,上海·青浦·徐泾,硬件测试工程师,其他,民营,本科,无要求,1-3年,135000.0,195000.0,300.0,499.0
171,硬件开发,上海·浦东·张江,高级硬件工程师 （洗衣机）,三河比芯科技有限公司,民营,本科,无要求,经验不限,308000.0,420000.0,20.0,99.0
172,硬件开发,上海·宝山·大场,嵌入式硬件工程师,其他,国企,本科,无要求,经验不限,91000.0,169000.0,100.0,299.0
173,硬件开发,上海·闵行·虹桥,上门运维工程师,北京航英在线科技有限公司,股份制企业,学历不限,无要求,经验不限,60000.0,96000.0,100.0,299.0
174,硬件开发,上海·松江·新桥,电力电子硬件工程师,上海军陶科技股份有限公司,股份制企业,本科,电源,3-5年,144000.0,288000.0,300.0,499.0
175,硬件开发,上海·嘉定·江桥,电子硬件工程师,其他,合资,本科,无要求,1-3年,168000.0,210000.0,10000.0,
176,硬件开发,上海·闵行·梅陇,硬件开发,成都克宁械自动化设备有限公司,合资,大专,无要求,1-3年,156000.0,208000.0,100.0,299.0
177,硬件开发,上海·浦东·金桥,硬件工程师助理,北京京铭宏硕科技有限公司,民营,大专,无要求,经验不限,24000.0,48000.0,100.0,299.0
178,硬件开发,上海·普陀·曹杨新村,硬件工程师,上海电器科学研究所（集团）有限公司,国企,本科,无要求,1-3年,96000.0,180000.0,1000.0,9999.0
179,硬件开发,上海·奉贤·金海,电子电路工程师/硬件工程师,綦穹智控(上海)车辆科技有限公司,民营,本科,电气设计 电气布线 电路设计 原理图设计,无经验,91000.0,182000.0,,20.0
180,硬件开发,上海·杨浦·大桥,技术支持/运维工程师,上海亚成电子科技发展有限公司,股份制企业,学历不限,无要求,1-3年,96000.0,168000.0,,20.0
181,硬件开发,上海·长宁·虹桥,硬件运维工程师,其他,民营,大专,无要求,1-3年,120000.0,180000.0,100.0,299.0
182,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,大专,无要求,经验不限,120000.0,156000.0,10000.0,
183,硬件开发,上海·浦东·金桥,硬件开发,北京信必优信息技术有限公司,外商独资,大专,无要求,1-3年,108000.0,204000.0,1000.0,9999.0
184,硬件开发,上海·张江,硬件工程师,上海瀚儒通信技术有限公司,民营,本科,无要求,经验不限,84000.0,108000.0,,20.0
185,硬件开发,上海·浦东·金桥,pcb硬件工程师,其他,民营,本科,PCB设计 可靠性测试 工艺设计 电路设计,1-3年,120000.0,216000.0,10000.0,
186,硬件开发,上海·长宁·江苏路,高级硬件工程师,北京国源联创科技有限公司,其它,本科,无要求,经验不限,216000.0,276000.0,,20.0
187,硬件开发,上海·闵行·浦江,硬件测试工程师-J10349,上海恒为云驰信息技术有限公司武汉分公司,民营,本科,无要求,1-3年,120000.0,180000.0,100.0,299.0
188,硬件开发,上海·浦东·金桥,硬件开发,其他,民营,大专,无要求,经验不限,120000.0,156000.0,10000.0,
189,硬件开发,上海·松江·中山,硬件工程师,上海倍可达医疗科技有限公司,民营,本科,电气设计 单片机 电力电气设计 电气技术支持 控制系统 电路设计 C语言,3-5年,120000.0,180000.0,20.0,99.0
